what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1340318852285
started,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.integration",1340318852343
started,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.ui",1340318852353
started,bundle,org.eclipse.mylyn.resources.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.resources.ui",1340318858118
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.202.v201004211732,"org.eclipse.wst.ws.service.policy.ui",1340318858280
started,bundle,org.eclipse.wst.ws.service.policy,1.0.204.v201011011834,"org.eclipse.wst.ws.service.policy",1340318858295
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1340318858368
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1340318858383
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340318864332
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1340318899768
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1340318899768
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340318899820
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340318903588
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340318905684
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340318906130
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340319014604
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340319015202
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340319207108
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340319208316
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340319224844
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340319236148
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340321259102
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1340321268535
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1340321268602
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1340321268619
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1340321273852
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1340321276995
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1340321278725
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1340321284295
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1340321289519
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1340321291269
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1340321292714
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1340321307688
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340321311263
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1340321332280
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1340321332280
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340321332326
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340321344957
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340321346917
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340321347499
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340321610430
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340321615182
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340321617424
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340321617963
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340322029207
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340322034069
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340339244941
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340339246564
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340339247865
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.300.v201004280700,"org.eclipse.jst.j2ee.xdoclet.runtime",1340339248424
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.100.v201003112036,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1340339248451
