what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.ws.service.policy,1.0.204.v201011011834,"org.eclipse.wst.ws.service.policy",1340162464626
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1340162464676
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1340162464680
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340162484650
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1340162505484
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340162505496
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1340162508441
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340162513034
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1340162560220
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340162560264
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340162569998
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1340162573549
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340162573567
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340162574795
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340162899711
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340162902597
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340163014205
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1340163015790
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1340163020412
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1340163023782
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1340163023858
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1340163023875
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340163037780
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340163813740
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340163815957
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340163834404
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340163846174
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340163862706
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340163867315
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1340163873067
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340163873090
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340163876829
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340163878890
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340163880275
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340163927108
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1340163929566
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1340163937021
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1340163938819
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1340163941860
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1340163943868
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1340163945390
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1340163951305
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1340163952822
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340163959195
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340164129412
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1340164135933
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1340164137097
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1340164148325
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1340164148392
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1340164161441
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1340164162634
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1340164163719
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1340164163719
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1340164172640
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1340164172782
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1340164172856
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1340164172872
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340164185540
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340164249328
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340164249907
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340164485652
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340164494720
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1340164496816
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340164496828
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340164502580
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340164723292
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340164731462
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340164776200
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1340164777899
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1340164780000
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340164784332
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340164787128
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1340164788550
started,bundle,org.eclipse.pde.launching,3.6.0.v20100601,"org.eclipse.pde.launching",1340164789495
started,bundle,org.eclipse.ui.views.log,1.0.100.v20110210_r362,"org.eclipse.ui.views.log",1340164789517
started,bundle,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui",1340164789526
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1340164791557
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineEnd",1340164792236
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1340164792810
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1340164793419
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1340164794311
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1340164794902
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1340164795743
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1340164795910
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1340164796092
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1340164799654
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1340164804576
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1340164812018
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1340164819244
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340164823965
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340164845886
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1340164850400
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340164851912
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340164856085
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1340164858210
started,bundle,org.eclipse.wst.server.core,1.1.206.v20110110,"org.eclipse.wst.server.core",1340164859805
started,bundle,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui",1340164859831
started,bundle,org.eclipse.ve.java.core,1.5.0.R20101202-1328,"org.eclipse.ve.java.core",1340164859887
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340164875733
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340164912054
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340164915092
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340164938527
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340164942758
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340165050579
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1340165072805
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1340165079365
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340165082630
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340165143175
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340165149620
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340165219743
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340165223118
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340165416391
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340165432293
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340165507626
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1340165507688
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1340165509333
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1340165512944
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1340165517490
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1340165530521
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1340165532498
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1340165532598
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1340165532679
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1340165532699
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1340165537349
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1340165537394
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1340165537395
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1340165538399
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1340165538540
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1340165538628
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1340165538654
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1340165541489
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1340165541528
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1340165541529
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1340165542702
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1340165542850
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1340165542967
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1340165542985
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1340165545265
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1340165545303
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1340165545303
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1340165546151
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1340165546291
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1340165546305
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1340165567609
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340165610358
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340165895221
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340165900685
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340166119137
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340166212856
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340166225497
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1340166228725
started,bundle,org.eclipse.jst.server.core,1.2.101.v20100421,"org.eclipse.jst.server.core",1340166229986
started,bundle,org.eclipse.jst.jee,1.0.302.v201101122300,"org.eclipse.jst.jee",1340166230014
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340166235310
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1340166268324
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340166268361
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340166270139
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340166271999
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340166272152
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340166304068
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340166311736
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1340166329752
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1340166329752
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340166329813
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340166331447
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340166344814
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340166345565
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340166388221
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340166389156
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340166392144
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1340166392203
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1340166395405
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1340166403711
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1340166404608
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1340166409123
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1340166411303
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1340166413809
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340166415887
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1340166432252
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1340166432252
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1340166432316
